image,class,ref_count,cand_count,matched_count,matched_recall,retention_ratio,mean_iou_matched
38ed8d8d-fa50400c.jpg,truck,1,1,1,1.0,1.0,0.9189157085855975
38ed8d8d-fa50400c.jpg,all,7,3,3,0.42857142857142855,0.42857142857142855,0.8260871617088226
3900ad8c-8834019f.jpg,car,8,2,2,0.25,0.25,0.7378683727869574
3900ad8c-8834019f.jpg,truck,2,1,1,0.5,0.5,0.9089925338604841
3900ad8c-8834019f.jpg,all,10,3,3,0.3,0.3,0.7949097598114663
39ddb110-04604b9c.jpg,car,15,5,4,0.26666666666666666,0.3333333333333333,0.7761089644027976
39ddb110-04604b9c.jpg,all,15,5,4,0.26666666666666666,0.3333333333333333,0.7761089644027976
39fc6d1c-6155351d.jpg,car,29,12,8,0.27586206896551724,0.41379310344827586,0.8036578602983817
39fc6d1c-6155351d.jpg,all,29,12,8,0.27586206896551724,0.41379310344827586,0.8036578602983817
3a278d39-b92df256.jpg,car,5,6,3,0.6,1.2,0.9146248981948019
3a278d39-b92df256.jpg,truck,2,1,1,0.5,0.5,0.9033638465712557
3a278d39-b92df256.jpg,all,7,7,4,0.5714285714285714,1.0,0.9118096352889152
3a3407a2-df8ea956.jpg,car,25,20,16,0.64,0.8,0.7940251576034496
3a3407a2-df8ea956.jpg,all,25,20,16,0.64,0.8,0.7940251576034496
3ad0c4a7-2a3d544e.jpg,car,10,4,3,0.3,0.4,0.8632260801096822
3ad0c4a7-2a3d544e.jpg,all,10,4,3,0.3,0.4,0.8632260801096822
3b1e1bc1-ee64e36e.jpg,car,17,14,9,0.5294117647058824,0.8235294117647058,0.7483877159651563
3b1e1bc1-ee64e36e.jpg,all,17,14,9,0.5294117647058824,0.8235294117647058,0.7483877159651563
3b44ef5a-c09e8479.jpg,car,7,4,3,0.42857142857142855,0.5714285714285714,0.8840085831592157
3b44ef5a-c09e8479.jpg,all,7,4,3,0.42857142857142855,0.5714285714285714,0.8840085831592157
3b563c5e-0102edaf.jpg,car,12,13,11,0.9166666666666666,1.0833333333333333,0.7707745284564959
3b563c5e-0102edaf.jpg,all,12,13,11,0.9166666666666666,1.0833333333333333,0.7707745284564959
3b9716a6-d2566395.jpg,car,11,4,4,0.36363636363636365,0.36363636363636365,0.8492767908677522
3b9716a6-d2566395.jpg,all,11,4,4,0.36363636363636365,0.36363636363636365,0.8492767908677522
3c0bbdc2-79baffce.jpg,car,25,16,13,0.52,0.64,0.8220157866283342
3c0bbdc2-79baffce.jpg,truck,1,0,0,0.0,0.0,
3c0bbdc2-79baffce.jpg,all,26,16,13,0.5,0.6153846153846154,0.8220157866283342
3c5752b6-9c0bdf98.jpg,car,9,9,3,0.3333333333333333,1.0,0.8437656120876831
3c5752b6-9c0bdf98.jpg,all,9,9,3,0.3333333333333333,1.0,0.8437656120876831
3c95ae26-68abac3f.jpg,car,4,3,2,0.5,0.75,0.8204306293581146
3c95ae26-68abac3f.jpg,all,4,3,2,0.5,0.75,0.8204306293581146
3e0f1745-a95a63ad.jpg,car,8,2,2,0.25,0.25,0.8504681936546992
3e0f1745-a95a63ad.jpg,all,8,2,2,0.25,0.25,0.8504681936546992
3f4eb6a6-9eee52f9.jpg,car,9,5,4,0.4444444444444444,0.5555555555555556,0.9073665302994444
3f4eb6a6-9eee52f9.jpg,all,9,5,4,0.4444444444444444,0.5555555555555556,0.9073665302994444
3f85a987-1ef4053b.jpg,car,9,4,3,0.3333333333333333,0.4444444444444444,0.8354777324561541
3f85a987-1ef4053b.jpg,all,9,4,3,0.3333333333333333,0.4444444444444444,0.8354777324561541
3fe1feaa-10126fec.jpg,bus,2,1,1,0.5,0.5,0.8934305066836644
3fe1feaa-10126fec.jpg,car,6,4,4,0.6666666666666666,0.6666666666666666,0.8664746697593279
3fe1feaa-10126fec.jpg,truck,1,1,0,0.0,1.0,
3fe1feaa-10126fec.jpg,all,9,6,5,0.5555555555555556,0.6666666666666666,0.8718658371441952
3ffdaa26-b394f6f8.jpg,car,9,7,5,0.5555555555555556,0.7777777777777778,0.8422796924172177
3ffdaa26-b394f6f8.jpg,all,9,7,5,0.5555555555555556,0.7777777777777778,0.8422796924172177
4027c10d-41d54e9b.jpg,car,6,6,4,0.6666666666666666,1.0,0.8053318048975737
4027c10d-41d54e9b.jpg,all,6,6,4,0.6666666666666666,1.0,0.8053318048975737
428e99ea-4166e549.jpg,car,5,6,5,1.0,1.2,0.8293875756957103
428e99ea-4166e549.jpg,truck,2,1,1,0.5,0.5,0.9362653899663018
428e99ea-4166e549.jpg,all,7,7,6,0.8571428571428571,1.0,0.8472005447408089
42e0dd11-74b81997.jpg,car,7,5,5,0.7142857142857143,0.7142857142857143,0.7379392919400481
42e0dd11-74b81997.jpg,all,7,5,5,0.7142857142857143,0.7142857142857143,0.7379392919400481
430395d1-931c959e.jpg,car,19,13,8,0.42105263157894735,0.6842105263157895,0.780282018048271
430395d1-931c959e.jpg,truck,2,0,0,0.0,0.0,
430395d1-931c959e.jpg,all,21,13,8,0.38095238095238093,0.6190476190476191,0.780282018048271
43126e0d-495d04a5.jpg,car,4,2,2,0.5,0.5,0.7588660939788066
43126e0d-495d04a5.jpg,all,4,2,2,0.5,0.5,0.7588660939788066
43126e0d-cce96832.jpg,car,34,14,9,0.2647058823529412,0.4117647058823529,0.7920481167047525
43126e0d-cce96832.jpg,truck,2,0,0,0.0,0.0,
43126e0d-cce96832.jpg,all,36,14,9,0.25,0.3888888888888889,0.7920481167047525
432f9e20-83a0d96c.jpg,bus,1,0,0,0.0,0.0,
432f9e20-83a0d96c.jpg,car,4,3,2,0.5,0.75,0.7993560240515326
432f9e20-83a0d96c.jpg,all,5,3,2,0.4,0.6,0.7993560240515326
43c7ed5c-b0690325.jpg,car,9,2,1,0.1111111111111111,0.2222222222222222,0.6165465660168122
43c7ed5c-b0690325.jpg,truck,5,0,0,0.0,0.0,
43c7ed5c-b0690325.jpg,all,14,2,1,0.07142857142857142,0.14285714285714285,0.6165465660168122
44cc16d9-d2e06fd6.jpg,car,11,8,7,0.6363636363636364,0.7272727272727273,0.8528573392139218
44cc16d9-d2e06fd6.jpg,all,11,8,7,0.6363636363636364,0.7272727272727273,0.8528573392139218
45bafa98-1ee18a2f.jpg,car,8,4,3,0.375,0.5,0.8861352505398047
45bafa98-1ee18a2f.jpg,all,8,4,3,0.375,0.5,0.8861352505398047
46d048a1-8f7f385c.jpg,car,6,4,4,0.6666666666666666,0.6666666666666666,0.745492588977071
46d048a1-8f7f385c.jpg,truck,1,0,0,0.0,0.0,
46d048a1-8f7f385c.jpg,all,7,4,4,0.5714285714285714,0.5714285714285714,0.745492588977071
46f76df9-8bf77914.jpg,car,6,5,3,0.5,0.8333333333333334,0.7450935973092703
46f76df9-8bf77914.jpg,truck,4,2,2,0.5,0.5,0.8970539754703983
46f76df9-8bf77914.jpg,all,10,7,5,0.5,0.7,0.8058777485737215
480263a0-5aad7ae9.jpg,car,22,18,14,0.6363636363636364,0.8181818181818182,0.8203829550280598
480263a0-5aad7ae9.jpg,truck,2,0,0,0.0,0.0,
480263a0-5aad7ae9.jpg,all,24,18,14,0.5833333333333334,0.75,0.8203829550280598
488480d6-b94cf415.jpg,car,9,9,7,0.7777777777777778,1.0,0.8812104616890583
488480d6-b94cf415.jpg,truck,2,1,1,0.5,0.5,0.9089075946957063
488480d6-b94cf415.jpg,all,11,10,8,0.7272727272727273,0.9090909090909091,0.8846726033148893
48ed707e-5062e4c3.jpg,car,9,6,5,0.5555555555555556,0.6666666666666666,0.855923284780528
48ed707e-5062e4c3.jpg,all,9,6,5,0.5555555555555556,0.6666666666666666,0.855923284780528
4a289ff2-7da7feb6.jpg,car,15,10,8,0.5333333333333333,0.6666666666666666,0.8371962199592342
4a289ff2-7da7feb6.jpg,truck,1,1,0,0.0,1.0,
4a289ff2-7da7feb6.jpg,all,16,11,8,0.5,0.6875,0.8371962199592342
4a31f3e3-ac7ed780.jpg,car,3,1,1,0.3333333333333333,0.3333333333333333,0.8928857343604474
4a31f3e3-ac7ed780.jpg,all,3,1,1,0.3333333333333333,0.3333333333333333,0.8928857343604474
4b2e1dde-65b54419.jpg,car,27,20,17,0.6296296296296297,0.7407407407407407,0.7493791616148597
4b2e1dde-65b54419.jpg,all,27,20,17,0.6296296296296297,0.7407407407407407,0.7493791616148597
4d4a590b-4332c5ab.jpg,car,7,3,2,0.2857142857142857,0.42857142857142855,0.7594140111293728
4d4a590b-4332c5ab.jpg,truck,4,1,1,0.25,0.25,0.8619163546278588
4d4a590b-4332c5ab.jpg,all,11,4,3,0.2727272727272727,0.36363636363636365,0.7935814589622016
5069db50-52f5af30.jpg,car,6,3,2,0.3333333333333333,0.5,0.9157306484138898
5069db50-52f5af30.jpg,all,6,3,2,0.3333333333333333,0.5,0.9157306484138898
50866f46-30d1f303.jpg,car,18,8,7,0.3888888888888889,0.4444444444444444,0.8416759440500645
50866f46-30d1f303.jpg,all,18,8,7,0.3888888888888889,0.4444444444444444,0.8416759440500645
50b115d6-4b08a666.jpg,bus,2,1,1,0.5,0.5,0.9571580589222826
50b115d6-4b08a666.jpg,car,18,14,11,0.6111111111111112,0.7777777777777778,0.8648311159958876
50b115d6-4b08a666.jpg,all,20,15,12,0.6,0.75,0.8725250279064204
50b2e757-6c7d0f63.jpg,car,3,3,3,1.0,1.0,0.8277954839191324
50b2e757-6c7d0f63.jpg,all,3,3,3,1.0,1.0,0.8277954839191324
50d0fd05-8db58ebd.jpg,car,7,7,6,0.8571428571428571,1.0,0.8991058764648595
50d0fd05-8db58ebd.jpg,all,7,7,6,0.8571428571428571,1.0,0.8991058764648595
510671e9-603795e0.jpg,car,7,3,3,0.42857142857142855,0.42857142857142855,0.7785591558043796
510671e9-603795e0.jpg,all,7,3,3,0.42857142857142855,0.42857142857142855,0.7785591558043796
514a6d58-0790e0cd.jpg,car,3,2,1,0.3333333333333333,0.6666666666666666,0.8282505089690984
514a6d58-0790e0cd.jpg,truck,1,0,0,0.0,0.0,
514a6d58-0790e0cd.jpg,all,4,2,1,0.25,0.5,0.8282505089690984
5150bb50-300d52ce.jpg,bus,1,0,0,0.0,0.0,
5150bb50-300d52ce.jpg,car,25,18,13,0.52,0.72,0.7526539512399283
5150bb50-300d52ce.jpg,all,26,18,13,0.5,0.6923076923076923,0.7526539512399283
52799e9e-8c8673f3.jpg,car,11,8,5,0.45454545454545453,0.7272727272727273,0.7605570830891917
52799e9e-8c8673f3.jpg,all,11,8,5,0.45454545454545453,0.7272727272727273,0.7605570830891917
52bda346-fd8ac6e7.jpg,car,11,7,4,0.36363636363636365,0.6363636363636364,0.8891194594133629
52bda346-fd8ac6e7.jpg,all,11,7,4,0.36363636363636365,0.6363636363636364,0.8891194594133629
534418ba-ee05398f.jpg,bus,2,0,0,0.0,0.0,
534418ba-ee05398f.jpg,car,18,14,13,0.7222222222222222,0.7777777777777778,0.804880410341802
534418ba-ee05398f.jpg,all,20,14,13,0.65,0.7,0.804880410341802
54360b72-e00a3f70.jpg,car,5,5,4,0.8,1.0,0.7672443481096136
54360b72-e00a3f70.jpg,all,5,5,4,0.8,1.0,0.7672443481096136
554d7cd5-a32486dd.jpg,car,3,1,1,0.3333333333333333,0.3333333333333333,0.8604054335149782
554d7cd5-a32486dd.jpg,all,3,1,1,0.3333333333333333,0.3333333333333333,0.8604054335149782
559fed19-7893646f.jpg,car,11,6,2,0.18181818181818182,0.5454545454545454,0.9072581701060376
559fed19-7893646f.jpg,truck,2,1,1,0.5,0.5,0.8737288019881502
559fed19-7893646f.jpg,all,13,7,3,0.23076923076923078,0.5384615384615384,0.8960817140667418
57165857-e4d4a47f.jpg,car,3,4,1,0.3333333333333333,1.3333333333333333,0.6033337958321935
57165857-e4d4a47f.jpg,all,3,4,1,0.3333333333333333,1.3333333333333333,0.6033337958321935
5795bfe7-a599384a.jpg,car,17,9,8,0.47058823529411764,0.5294117647058824,0.8257487302742808
5795bfe7-a599384a.jpg,truck,0,1,0,,,
5795bfe7-a599384a.jpg,all,17,10,8,0.47058823529411764,0.5882352941176471,0.8257487302742808
57ac74e2-e86131f1.jpg,car,19,13,12,0.631578947368421,0.6842105263157895,0.722134477434441
57ac74e2-e86131f1.jpg,all,19,13,12,0.631578947368421,0.6842105263157895,0.722134477434441
57b495f2-6da6b1e5.jpg,car,10,7,5,0.5,0.7,0.7027425544792463
57b495f2-6da6b1e5.jpg,all,10,7,5,0.5,0.7,0.7027425544792463
585443c8-2621a6b1.jpg,car,16,11,9,0.5625,0.6875,0.7909997797700357
585443c8-2621a6b1.jpg,all,16,11,9,0.5625,0.6875,0.7909997797700357
5877b384-2545daf4.jpg,car,19,16,12,0.631578947368421,0.8421052631578947,0.8413631100231983
5877b384-2545daf4.jpg,all,19,16,12,0.631578947368421,0.8421052631578947,0.8413631100231983
587bb1bf-1aa00fe5.jpg,bus,1,0,0,0.0,0.0,
587bb1bf-1aa00fe5.jpg,car,11,8,6,0.5454545454545454,0.7272727272727273,0.8861386136470704
587bb1bf-1aa00fe5.jpg,truck,2,1,0,0.0,0.5,
587bb1bf-1aa00fe5.jpg,all,14,9,6,0.42857142857142855,0.6428571428571429,0.8861386136470704
5995c288-2d152172.jpg,car,15,9,5,0.3333333333333333,0.6,0.7560604283668265
5995c288-2d152172.jpg,truck,3,1,1,0.3333333333333333,0.3333333333333333,0.9535286409772608
5995c288-2d152172.jpg,all,18,10,6,0.3333333333333333,0.5555555555555556,0.7889717971352322
59cde7c7-344bffb1.jpg,car,26,10,9,0.34615384615384615,0.38461538461538464,0.7058113061491765
59cde7c7-344bffb1.jpg,all,26,10,9,0.34615384615384615,0.38461538461538464,0.7058113061491765
5a8f9b5d-1fdfd2d4.jpg,car,18,16,13,0.7222222222222222,0.8888888888888888,0.7761441781262481
5a8f9b5d-1fdfd2d4.jpg,truck,3,0,0,0.0,0.0,
5a8f9b5d-1fdfd2d4.jpg,all,21,16,13,0.6190476190476191,0.7619047619047619,0.7761441781262481
5ae83f9c-da990b49.jpg,car,9,7,4,0.4444444444444444,0.7777777777777778,0.7544475217052924
5ae83f9c-da990b49.jpg,truck,4,0,0,0.0,0.0,
5ae83f9c-da990b49.jpg,all,13,7,4,0.3076923076923077,0.5384615384615384,0.7544475217052924
5b2b4881-67a6cb87.jpg,bus,2,0,0,0.0,0.0,
5b2b4881-67a6cb87.jpg,car,15,8,8,0.5333333333333333,0.5333333333333333,0.864751074328209
5b2b4881-67a6cb87.jpg,truck,1,1,0,0.0,1.0,
5b2b4881-67a6cb87.jpg,all,18,9,8,0.4444444444444444,0.5,0.864751074328209
5b2fd56a-37759b05.jpg,bus,1,1,1,1.0,1.0,0.9633128834771791
5b2fd56a-37759b05.jpg,car,9,8,6,0.6666666666666666,0.8888888888888888,0.6955720748691311
5b2fd56a-37759b05.jpg,truck,1,0,0,0.0,0.0,
5b2fd56a-37759b05.jpg,all,11,9,7,0.6363636363636364,0.8181818181818182,0.7338207618131377
5b4b0b07-2fb56b82.jpg,bus,1,0,0,0.0,0.0,
5b4b0b07-2fb56b82.jpg,car,16,15,12,0.75,0.9375,0.7988825192278179
5b4b0b07-2fb56b82.jpg,truck,1,0,0,0.0,0.0,
5b4b0b07-2fb56b82.jpg,all,18,15,12,0.6666666666666666,0.8333333333333334,0.7988825192278179
5bc44a50-c371c4d0.jpg,car,12,6,5,0.4166666666666667,0.5,0.8540170150253068
5bc44a50-c371c4d0.jpg,all,12,6,5,0.4166666666666667,0.5,0.8540170150253068
5c4004b7-bf3b7941.jpg,car,16,8,8,0.5,0.5,0.7855787674259691
5c4004b7-bf3b7941.jpg,all,16,8,8,0.5,0.5,0.7855787674259691
5c534f5f-a76c7f4b.jpg,car,22,12,11,0.5,0.5454545454545454,0.8089821669706908
5c534f5f-a76c7f4b.jpg,truck,1,0,0,0.0,0.0,
5c534f5f-a76c7f4b.jpg,all,23,12,11,0.4782608695652174,0.5217391304347826,0.8089821669706908
5c5dc708-35460444.jpg,car,8,9,6,0.75,1.125,0.8325420819881978
5c5dc708-35460444.jpg,all,8,9,6,0.75,1.125,0.8325420819881978
5da6c6b6-76c54605.jpg,car,8,8,8,1.0,1.0,0.8509371355770842
5da6c6b6-76c54605.jpg,all,8,8,8,1.0,1.0,0.8509371355770842
5dc5141c-5890b5b1.jpg,car,8,6,5,0.625,0.75,0.8174805356122204
5dc5141c-5890b5b1.jpg,all,8,6,5,0.625,0.75,0.8174805356122204
5dd831da-bd00cf03.jpg,car,17,8,5,0.29411764705882354,0.47058823529411764,0.7534992007451402
5dd831da-bd00cf03.jpg,all,17,8,5,0.29411764705882354,0.47058823529411764,0.7534992007451402
5dfb063f-7bd23d5c.jpg,car,11,13,7,0.6363636363636364,1.1818181818181819,0.7562848310866669
5dfb063f-7bd23d5c.jpg,truck,1,0,0,0.0,0.0,
5dfb063f-7bd23d5c.jpg,all,12,13,7,0.5833333333333334,1.0833333333333333,0.7562848310866669
5e0b701e-d443d8c2.jpg,bus,1,0,0,0.0,0.0,
5e0b701e-d443d8c2.jpg,car,20,10,9,0.45,0.5,0.7671981722145894
5e0b701e-d443d8c2.jpg,truck,11,0,0,0.0,0.0,
5e0b701e-d443d8c2.jpg,all,32,10,9,0.28125,0.3125,0.7671981722145894
5e26f49d-0bc53c7e.jpg,car,1,1,1,1.0,1.0,0.7536496025788142
5e26f49d-0bc53c7e.jpg,all,1,1,1,1.0,1.0,0.7536496025788142
5e26f49d-9271bf00.jpg,car,11,8,5,0.45454545454545453,0.7272727272727273,0.797001309036607
5e26f49d-9271bf00.jpg,truck,1,0,0,0.0,0.0,
5e26f49d-9271bf00.jpg,all,12,8,5,0.4166666666666667,0.6666666666666666,0.797001309036607
5e625ec3-7b4fc682.jpg,car,15,10,8,0.5333333333333333,0.6666666666666666,0.7509379270256225
5e625ec3-7b4fc682.jpg,truck,1,0,0,0.0,0.0,
5e625ec3-7b4fc682.jpg,all,16,10,8,0.5,0.625,0.7509379270256225
5f9387ff-330136ae.jpg,bus,1,0,0,0.0,0.0,
5f9387ff-330136ae.jpg,car,10,11,7,0.7,1.1,0.7740676708275451
5f9387ff-330136ae.jpg,truck,4,1,1,0.25,0.25,0.976005228132511
5f9387ff-330136ae.jpg,all,15,12,8,0.5333333333333333,0.8,0.7993098654906658
5fa17a25-88b8e6b9.jpg,car,8,7,5,0.625,0.875,0.7111299449431937
5fa17a25-88b8e6b9.jpg,all,8,7,5,0.625,0.875,0.7111299449431937
5fa422e1-2d8dd765.jpg,bus,1,0,0,0.0,0.0,
5fa422e1-2d8dd765.jpg,car,14,12,6,0.42857142857142855,0.8571428571428571,0.830007897641138
5fa422e1-2d8dd765.jpg,truck,1,1,1,1.0,1.0,0.977116676353944
5fa422e1-2d8dd765.jpg,all,16,13,7,0.4375,0.8125,0.8510234374572532
5fb2a702-f56a339c.jpg,car,18,7,5,0.2777777777777778,0.3888888888888889,0.6912981011763202
5fb2a702-f56a339c.jpg,truck,1,0,0,0.0,0.0,
5fb2a702-f56a339c.jpg,all,19,7,5,0.2631578947368421,0.3684210526315789,0.6912981011763202
6011831b-0992e205.jpg,bus,1,0,0,0.0,0.0,
6011831b-0992e205.jpg,car,15,8,6,0.4,0.5333333333333333,0.8818605281746917
6011831b-0992e205.jpg,truck,0,1,0,,,
6011831b-0992e205.jpg,all,16,9,6,0.375,0.5625,0.8818605281746917
60137cc0-428b8f5b.jpg,car,14,9,8,0.5714285714285714,0.6428571428571429,0.8637475440446152
60137cc0-428b8f5b.jpg,all,14,9,8,0.5714285714285714,0.6428571428571429,0.8637475440446152
604b5b3e-3c2e6b6b.jpg,bus,1,0,0,0.0,0.0,
604b5b3e-3c2e6b6b.jpg,car,8,8,6,0.75,1.0,0.852672447587858
604b5b3e-3c2e6b6b.jpg,truck,1,0,0,0.0,0.0,
604b5b3e-3c2e6b6b.jpg,all,10,8,6,0.6,0.8,0.852672447587858
6092f5a2-424550ba.jpg,car,24,14,12,0.5,0.5833333333333334,0.6938279979221081
6092f5a2-424550ba.jpg,all,24,14,12,0.5,0.5833333333333334,0.6938279979221081
60ba25dd-6c0df417.jpg,car,11,6,3,0.2727272727272727,0.5454545454545454,0.8957831828192253
60ba25dd-6c0df417.jpg,truck,5,0,0,0.0,0.0,
60ba25dd-6c0df417.jpg,all,16,6,3,0.1875,0.375,0.8957831828192253
60c678e7-4813ae0f.jpg,car,2,3,2,1.0,1.5,0.8393764075382977
60c678e7-4813ae0f.jpg,truck,1,1,1,1.0,1.0,0.8803405674192212
60c678e7-4813ae0f.jpg,all,3,4,3,1.0,1.3333333333333333,0.8530311274986055
614ecada-16b0f8b6.jpg,car,14,7,6,0.42857142857142855,0.5,0.7347870105305635
614ecada-16b0f8b6.jpg,all,14,7,6,0.42857142857142855,0.5,0.7347870105305635
61e4ad87-53ceb455.jpg,car,3,3,3,1.0,1.0,0.8554827508012134
61e4ad87-53ceb455.jpg,truck,2,2,2,1.0,1.0,0.9170979354310407
61e4ad87-53ceb455.jpg,all,5,5,5,1.0,1.0,0.8801288246531442
6240d7b3-b51b5788.jpg,car,7,4,2,0.2857142857142857,0.5714285714285714,0.9520021656859592
6240d7b3-b51b5788.jpg,truck,0,1,0,,,
6240d7b3-b51b5788.jpg,all,7,5,2,0.2857142857142857,0.7142857142857143,0.9520021656859592
62aefb36-b685117f.jpg,car,6,4,3,0.5,0.6666666666666666,0.9340980923585596
62aefb36-b685117f.jpg,truck,0,1,0,,,
62aefb36-b685117f.jpg,all,6,5,3,0.5,0.8333333333333334,0.9340980923585596
634c1785-3bb9a8a2.jpg,car,13,9,8,0.6153846153846154,0.6923076923076923,0.7796673159321277
634c1785-3bb9a8a2.jpg,truck,1,0,0,0.0,0.0,
634c1785-3bb9a8a2.jpg,all,14,9,8,0.5714285714285714,0.6428571428571429,0.7796673159321277
634c1785-aeb1652f.jpg,car,11,8,6,0.5454545454545454,0.7272727272727273,0.8544634462228359
634c1785-aeb1652f.jpg,all,11,8,6,0.5454545454545454,0.7272727272727273,0.8544634462228359
63f73472-028615f1.jpg,car,13,8,8,0.6153846153846154,0.6153846153846154,0.7958189594621499
63f73472-028615f1.jpg,truck,1,1,1,1.0,1.0,0.9184558459899916
63f73472-028615f1.jpg,all,14,9,9,0.6428571428571429,0.6428571428571429,0.8094452801874656
6485ad0a-245d1600.jpg,bus,0,1,0,,,
6485ad0a-245d1600.jpg,car,12,13,8,0.6666666666666666,1.0833333333333333,0.7336873127105161
6485ad0a-245d1600.jpg,truck,1,1,1,1.0,1.0,0.9390638841089473
6485ad0a-245d1600.jpg,all,13,15,9,0.6923076923076923,1.1538461538461537,0.7565069317547862
648dc925-e359dbec.jpg,all,0,0,0,,,
65edc5a1-f309fed7.jpg,car,15,8,8,0.5333333333333333,0.5333333333333333,0.8871146774861307
65edc5a1-f309fed7.jpg,all,15,8,8,0.5333333333333333,0.5333333333333333,0.8871146774861307
661381d9-1114a810.jpg,car,10,6,6,0.6,0.6,0.8212749691166632
661381d9-1114a810.jpg,all,10,6,6,0.6,0.6,0.8212749691166632
664cb246-f84cfaf4.jpg,car,2,1,1,0.5,0.5,0.8818021312603844
664cb246-f84cfaf4.jpg,all,2,1,1,0.5,0.5,0.8818021312603844
675cf8fa-4b1ce8b9.jpg,car,8,6,6,0.75,0.75,0.8647149788454697
675cf8fa-4b1ce8b9.jpg,all,8,6,6,0.75,0.75,0.8647149788454697
67faeadf-eb09a636.jpg,car,11,5,5,0.45454545454545453,0.45454545454545453,0.9038436136838282
67faeadf-eb09a636.jpg,all,11,5,5,0.45454545454545453,0.45454545454545453,0.9038436136838282
691be377-5dbc29ee.jpg,car,16,11,10,0.625,0.6875,0.7993857542413202
691be377-5dbc29ee.jpg,all,16,11,10,0.625,0.6875,0.7993857542413202
692f1303-05178963.jpg,car,17,8,7,0.4117647058823529,0.47058823529411764,0.7989077084800515
692f1303-05178963.jpg,all,17,8,7,0.4117647058823529,0.47058823529411764,0.7989077084800515
692f9b08-bdbbd729.jpg,car,14,11,7,0.5,0.7857142857142857,0.7801132188662498
692f9b08-bdbbd729.jpg,all,14,11,7,0.5,0.7857142857142857,0.7801132188662498
69bfbe31-5ee2a642.jpg,car,11,9,5,0.45454545454545453,0.8181818181818182,0.754234819000286
69bfbe31-5ee2a642.jpg,truck,2,0,0,0.0,0.0,
69bfbe31-5ee2a642.jpg,all,13,9,5,0.38461538461538464,0.6923076923076923,0.754234819000286
69cf7667-68f59649.jpg,car,23,11,8,0.34782608695652173,0.4782608695652174,0.7407510760780244
69cf7667-68f59649.jpg,truck,2,1,1,0.5,0.5,0.9406543207092161
69cf7667-68f59649.jpg,all,25,12,9,0.36,0.48,0.7629625477037123
69cf7667-7eb40860.jpg,bus,1,0,0,0.0,0.0,
69cf7667-7eb40860.jpg,car,5,8,3,0.6,1.6,0.8620372366534007
69cf7667-7eb40860.jpg,truck,1,0,0,0.0,0.0,
69cf7667-7eb40860.jpg,all,7,8,3,0.42857142857142855,1.1428571428571428,0.8620372366534007
6a44fb9a-05a3dd18.jpg,bus,1,0,0,0.0,0.0,
6a44fb9a-05a3dd18.jpg,car,18,12,10,0.5555555555555556,0.6666666666666666,0.7285509824385343
6a44fb9a-05a3dd18.jpg,truck,1,0,0,0.0,0.0,
6a44fb9a-05a3dd18.jpg,all,20,12,10,0.5,0.6,0.7285509824385343
6a793e80-4f5e207f.jpg,car,13,12,9,0.6923076923076923,0.9230769230769231,0.8282619597918726
6a793e80-4f5e207f.jpg,truck,1,0,0,0.0,0.0,
6a793e80-4f5e207f.jpg,all,14,12,9,0.6428571428571429,0.8571428571428571,0.8282619597918726
6a82c0d6-b31f6b90.jpg,car,8,8,3,0.375,1.0,0.8673988328159484
6a82c0d6-b31f6b90.jpg,truck,3,0,0,0.0,0.0,
6a82c0d6-b31f6b90.jpg,all,11,8,3,0.2727272727272727,0.7272727272727273,0.8673988328159484
6a8d218d-14e4fa28.jpg,car,13,6,6,0.46153846153846156,0.46153846153846156,0.8370090643216948
6a8d218d-14e4fa28.jpg,truck,6,1,1,0.16666666666666666,0.16666666666666666,0.926668531140311
6a8d218d-14e4fa28.jpg,all,19,7,7,0.3684210526315789,0.3684210526315789,0.8498175595814972
6ad110c3-789e7724.jpg,car,14,6,5,0.35714285714285715,0.42857142857142855,0.708980909822639
6ad110c3-789e7724.jpg,all,14,6,5,0.35714285714285715,0.42857142857142855,0.708980909822639
6b15392a-3a1699fd.jpg,car,10,7,3,0.3,0.7,0.7412518482940099
6b15392a-3a1699fd.jpg,all,10,7,3,0.3,0.7,0.7412518482940099
6b784eee-0a5a2c89.jpg,car,23,12,9,0.391304347826087,0.5217391304347826,0.7828663178404208
6b784eee-0a5a2c89.jpg,truck,2,0,0,0.0,0.0,
6b784eee-0a5a2c89.jpg,all,25,12,9,0.36,0.48,0.7828663178404208
6bb5a881-15e5c2c4.jpg,car,5,5,4,0.8,1.0,0.899084850792834
6bb5a881-15e5c2c4.jpg,all,5,5,4,0.8,1.0,0.899084850792834
6bd41587-d65ba5b4.jpg,car,19,17,10,0.5263157894736842,0.8947368421052632,0.8032952595026991
6bd41587-d65ba5b4.jpg,truck,3,0,0,0.0,0.0,
6bd41587-d65ba5b4.jpg,all,22,17,10,0.45454545454545453,0.7727272727272727,0.8032952595026991
6d0d7bef-fb11b6e1.jpg,car,8,6,4,0.5,0.75,0.6747721836052092
6d0d7bef-fb11b6e1.jpg,truck,1,0,0,0.0,0.0,
6d0d7bef-fb11b6e1.jpg,all,9,6,4,0.4444444444444444,0.6666666666666666,0.6747721836052092
6d57736c-a35808b9.jpg,car,6,4,4,0.6666666666666666,0.6666666666666666,0.8845954510553056
6d57736c-a35808b9.jpg,all,6,4,4,0.6666666666666666,0.6666666666666666,0.8845954510553056
6d8a6d94-00a7ad92.jpg,bus,1,0,0,0.0,0.0,
