image,augmentation,level,snr_db,ref_count,cand_count,matched_count,matched_recall,retention_ratio,mean_iou_matched
0c8c70f2-91d10000.jpg,motion_blur,2,18.413510184382748,5,3,2,0.4,0.6,0.9697694811591526
0c8c70f2-ae0e0000.jpg,motion_blur,2,20.57647749353705,4,3,3,0.75,0.75,0.9280695305457595
0c8c70f2-ae0e0001.jpg,motion_blur,2,20.494080798544474,5,3,3,0.6,0.6,0.9333171994679276
0c90a09f-9a869a38.jpg,motion_blur,2,16.559545811988666,6,6,5,0.8333333333333334,1.0,0.8233235181460431
0ca68027-29e38754.jpg,motion_blur,2,24.990059275941686,5,4,2,0.4,0.8,0.7587769991035537
0cafe7ab-e22edf50.jpg,motion_blur,2,14.24422418271307,8,3,3,0.375,0.375,0.921816299583302
0cb740c9-8bdcf951.jpg,motion_blur,2,17.574550152148213,14,4,4,0.2857142857142857,0.2857142857142857,0.9387244555726886
0cca6223-bbe8997f.jpg,motion_blur,2,22.279590037951237,5,0,0,0.0,0.0,
0ccee6d5-1b69c148.jpg,motion_blur,2,15.720650312677598,6,5,4,0.6666666666666666,0.8333333333333334,0.8815726117446464
0cd3378c-e94d1795.jpg,motion_blur,2,22.524207530667066,14,6,3,0.21428571428571427,0.42857142857142855,0.7881298588445492
0cdaa475-135c7ac8.jpg,motion_blur,2,17.823770253270204,5,4,4,0.8,0.8,0.8290861597067896
0cdde16a-e2d9677e.jpg,motion_blur,2,21.111435053451345,8,3,2,0.25,0.375,0.7949445058405787
0ce3ea39-a5de431d.jpg,motion_blur,2,15.286328864094141,6,0,0,0.0,0.0,
0ce5101a-319adcd7.jpg,motion_blur,2,17.62499762619046,7,2,2,0.2857142857142857,0.2857142857142857,0.7654425920680364
0ce9abb1-857ab875.jpg,motion_blur,2,16.933356961683884,9,8,6,0.6666666666666666,0.8888888888888888,0.8360520757677375
0ceb02a1-9d25dd06.jpg,motion_blur,2,23.205987635776324,4,1,1,0.25,0.25,0.927856140434338
0cf398b3-ce65ab64.jpg,motion_blur,2,11.694153506313576,3,2,2,0.6666666666666666,0.6666666666666666,0.7040202667757729
0cfec584-8ab90c1e.jpg,motion_blur,2,16.774483460951547,6,3,3,0.5,0.5,0.8601361806948492
0cff84c0-cedd14a5.jpg,motion_blur,2,24.434642779122218,11,4,4,0.36363636363636365,0.36363636363636365,0.9320425586036774
0d01bff2-38b969d3.jpg,motion_blur,2,19.80238249624557,12,5,2,0.16666666666666666,0.4166666666666667,0.8189739208279537
0d03369b-e2199f82.jpg,motion_blur,2,20.3758553453711,6,2,2,0.3333333333333333,0.3333333333333333,0.7240860867438447
0d13ae3d-e9464a42.jpg,motion_blur,2,16.28327159578723,13,6,4,0.3076923076923077,0.46153846153846156,0.7764919177547631
0d13ae3d-f033a349.jpg,motion_blur,2,24.695343878327396,5,3,3,0.6,0.6,0.6831367904574327
0d1541c9-f4845f6f.jpg,motion_blur,2,15.654416905154985,5,2,2,0.4,0.4,0.7217798362466001
0d1dd928-2d09a570.jpg,motion_blur,2,15.071633764718671,5,0,0,0.0,0.0,
0d1fc580-44142e94.jpg,motion_blur,2,18.044487804903067,2,3,2,1.0,1.5,0.9666003578556553
0d1fc580-61bbac5d.jpg,motion_blur,2,16.192391055597668,8,4,4,0.5,0.5,0.8931109575941318
0d207cff-4d92f256.jpg,motion_blur,2,17.31734225042101,8,3,3,0.375,0.375,0.8407452156473014
0d207cff-6d499379.jpg,motion_blur,2,16.862241674339348,5,0,0,0.0,0.0,
0d242d07-6298ac79.jpg,motion_blur,2,16.521095263807883,14,4,3,0.21428571428571427,0.2857142857142857,0.8304240187840038
0d27973e-cc242ae0.jpg,motion_blur,2,21.368153769339024,4,1,1,0.25,0.25,0.9572512573159613
0d282223-501af903.jpg,motion_blur,2,19.447967999470162,0,0,0,,,
0d29f0cb-b57f61b8.jpg,motion_blur,2,23.52343738245392,7,4,4,0.5714285714285714,0.5714285714285714,0.8629156529227501
0d3ec56a-f4cead6f.jpg,motion_blur,2,22.672989434930194,1,0,0,0.0,0.0,
0d3f5fba-01b6e9e2.jpg,motion_blur,2,26.99391247451624,12,3,3,0.25,0.25,0.8547218495919715
0d4268d5-3c617dd8.jpg,motion_blur,2,22.3542492260735,3,1,1,0.3333333333333333,0.3333333333333333,0.6892307692307692
0d4268d5-61297777.jpg,motion_blur,2,20.023629097242875,0,0,0,,,
0d4570ff-76fd2615.jpg,motion_blur,2,14.461245078202932,8,4,4,0.5,0.5,0.9188909980519253
0d538703-ccd64878.jpg,motion_blur,2,16.61974417431759,11,6,6,0.5454545454545454,0.5454545454545454,0.7875191231908704
0d53c976-0532e5df.jpg,motion_blur,2,15.754064174388398,7,2,2,0.2857142857142857,0.2857142857142857,0.9530825337611346
0d53c976-44810d29.jpg,motion_blur,2,15.993493116456625,2,2,1,0.5,1.0,0.9116411893163111
0d53c976-ad5a9570.jpg,motion_blur,2,16.871278856515328,5,4,4,0.8,0.8,0.8273043501591917
0d56a2c2-c244cb4c.jpg,motion_blur,2,15.700049706170391,6,3,3,0.5,0.5,0.7897206386498515
0d574753-7aa1ad57.jpg,motion_blur,2,20.711394988754716,4,4,2,0.5,1.0,0.9487456946573283
0d588ff8-22e9ece9.jpg,motion_blur,2,18.385540941103102,8,7,7,0.875,0.875,0.8793544670795124
0d58d15a-6496522e.jpg,motion_blur,2,14.961130152461116,5,2,2,0.4,0.4,0.8540566827292108
0d5b19b3-df617a03.jpg,motion_blur,2,22.21551906029005,5,3,3,0.6,0.6,0.884966728290432
0d5b19b3-fe488e51.jpg,motion_blur,2,24.32046494195323,2,0,0,0.0,0.0,
0d60205d-0e9f928a.jpg,motion_blur,2,20.129940109471434,10,4,3,0.3,0.4,0.9318701253914649
0d606092-4866137c.jpg,motion_blur,2,18.743908701155828,6,2,2,0.3333333333333333,0.3333333333333333,0.8347192844685718
0d606092-486670ee.jpg,motion_blur,2,18.65741048357769,12,6,4,0.3333333333333333,0.5,0.8934564693073401
0d62200b-85aeaa3d.jpg,motion_blur,2,18.961527304546774,8,4,4,0.5,0.5,0.8305273285358468
0d6822ce-741be0b9.jpg,motion_blur,2,26.596554724414453,15,8,7,0.4666666666666667,0.5333333333333333,0.839836322616374
0d6ee1b1-00000000.jpg,motion_blur,2,19.31037270743397,6,4,4,0.6666666666666666,0.6666666666666666,0.8428389440418558
0d7731fe-e24a0b6c.jpg,motion_blur,2,16.407880298681505,1,2,1,1.0,2.0,0.9357531204533273
0d792952-00000000.jpg,motion_blur,2,18.801314048628136,6,4,4,0.6666666666666666,0.6666666666666666,0.9261445514554545
0d7b89dd-a640a130.jpg,motion_blur,2,16.99695203105164,5,5,4,0.8,1.0,0.8079605849490006
0d7eace8-11f0784d.jpg,motion_blur,2,17.843007010105016,6,4,4,0.6666666666666666,0.6666666666666666,0.8159470323866581
0d840e3e-1e1d6d69.jpg,motion_blur,2,27.82887686550516,1,1,1,1.0,1.0,0.7927763589930682
0d851a77-00000000.jpg,motion_blur,2,21.86228157962463,6,4,4,0.6666666666666666,0.6666666666666666,0.8313895895662299
0d86c345-e1ec3588.jpg,motion_blur,2,20.22430820359352,14,5,5,0.35714285714285715,0.35714285714285715,0.9074817298946133
0d8c886e-00000000.jpg,motion_blur,2,19.57489570138975,6,1,1,0.16666666666666666,0.16666666666666666,0.6902138690861958
0d933eed-b74c36f8.jpg,motion_blur,2,9.279640172609398,8,1,1,0.125,0.125,0.603648424543947
0d93653a-52e61ac9.jpg,motion_blur,2,23.930196494500052,6,2,2,0.3333333333333333,0.3333333333333333,0.7327202596082703
0da41df0-26725c58.jpg,motion_blur,2,20.28465003845647,16,8,6,0.375,0.5,0.8441429779566918
0da7dd83-3aa63f46.jpg,motion_blur,2,14.835806792757658,3,3,3,1.0,1.0,0.962792806142038
0dab617d-041fe342.jpg,motion_blur,2,21.33671249591899,7,3,3,0.42857142857142855,0.42857142857142855,0.8179562929248165
0daf9d2f-e0e6bc87.jpg,motion_blur,2,23.43072393403024,6,3,3,0.5,0.5,0.7811265879157238
0db65573-d735f9c8.jpg,motion_blur,2,18.991837076068684,3,2,2,0.6666666666666666,0.6666666666666666,0.953986009525619
0db8d440-cdcfee2e.jpg,motion_blur,2,23.728914205291602,7,2,2,0.2857142857142857,0.2857142857142857,0.6262265402040239
0dc3d787-4982a6e6.jpg,motion_blur,2,18.61243815710551,11,5,5,0.45454545454545453,0.45454545454545453,0.8059982385953111
0dc5eff4-9ebc6928.jpg,motion_blur,2,21.75431201777094,5,2,2,0.4,0.4,0.7541371755848545
0dc639eb-fa07b4f8.jpg,motion_blur,2,18.546897307712896,4,2,2,0.5,0.5,0.8649780745802165
0dc6575e-6450c964.jpg,motion_blur,2,17.758072128161714,6,3,3,0.5,0.5,0.6428992625568252
0dca1cba-00000000.jpg,motion_blur,2,16.298348559690787,5,3,3,0.6,0.6,0.8771812372450234
0dca3d7c-931b1cb4.jpg,motion_blur,2,18.653491331594957,9,2,2,0.2222222222222222,0.2222222222222222,0.9421280463274435
0ddfea57-b0fe2cab.jpg,motion_blur,2,15.972184181109965,9,2,2,0.2222222222222222,0.2222222222222222,0.9146705702180402
0ddfea57-b0fe6132.jpg,motion_blur,2,16.015388796215234,9,3,3,0.3333333333333333,0.3333333333333333,0.8787305755836389
0de6314f-75a8269d.jpg,motion_blur,2,22.47770720307439,4,2,2,0.5,0.5,0.7944270127647436
0dee3467-8bd40000.jpg,motion_blur,2,16.306855391926753,6,1,1,0.16666666666666666,0.16666666666666666,0.9608943669812494
0dee3467-8bd40001.jpg,motion_blur,2,16.653563732578455,2,2,2,1.0,1.0,0.9496180579245462
0df15660-25ff1e6c.jpg,motion_blur,2,24.47842847070182,0,0,0,,,
0dfa5925-30d5c44a.jpg,motion_blur,2,22.91526812368161,0,2,0,,,
0dfdc506-c9265cf2.jpg,motion_blur,2,21.44346885228755,7,1,1,0.14285714285714285,0.14285714285714285,0.5483184333759047
0dffa115-18743b1b.jpg,motion_blur,2,23.712943935906562,2,2,0,0.0,1.0,
0e0158e0-41f51afb.jpg,motion_blur,2,14.588962712782543,2,2,2,1.0,1.0,0.9613051426098296
0e0158e0-f5dae483.jpg,motion_blur,2,15.200221698707438,7,4,4,0.5714285714285714,0.5714285714285714,0.8458935324003658
0e033c03-3042664b.jpg,motion_blur,2,22.81095592456968,11,4,4,0.36363636363636365,0.36363636363636365,0.7833343978079754
0e05e1d7-51f62fca.jpg,motion_blur,2,16.140456536024633,5,2,1,0.2,0.4,0.9494341065815735
0e07d567-339cb843.jpg,motion_blur,2,14.219175801073858,4,1,1,0.25,0.25,0.8478260869565217
0e0c9ba3-294b474c.jpg,motion_blur,2,18.277762281253786,2,2,2,1.0,1.0,0.8751631596243258
0e0fd502-99e356ef.jpg,motion_blur,2,16.268536126131252,3,2,1,0.3333333333333333,0.6666666666666666,0.6719817767653758
0e0ff624-53c9b3a8.jpg,motion_blur,2,19.4516399236091,8,5,4,0.5,0.625,0.7725013522750377
0e1c42db-f6a14072.jpg,motion_blur,2,18.981896545463293,8,3,3,0.375,0.375,0.7560252921975245
0e1c42db-f6a1715f.jpg,motion_blur,2,17.020945580691873,4,2,2,0.5,0.5,0.8388186070830356
0e1fad11-71fdc8f4.jpg,motion_blur,2,20.269312314617196,0,0,0,,,
0e21b3fa-648e5a8a.jpg,motion_blur,2,14.581361840394251,5,4,4,0.8,0.8,0.9247169309236967
0e233b52-81b75cdf.jpg,motion_blur,2,23.147193286300084,6,1,1,0.16666666666666666,0.16666666666666666,0.5244305493523894
0e280165-84b9023a.jpg,motion_blur,2,17.508663351757892,7,3,3,0.42857142857142855,0.42857142857142855,0.9233290461503346
0e280165-d2cf6778.jpg,motion_blur,2,19.254058483933964,7,2,2,0.2857142857142857,0.2857142857142857,0.9153244923799213
0e2f075d-c71b5ccf.jpg,motion_blur,2,15.63787453313039,8,6,6,0.75,0.75,0.8501117939492024
0e31726a-00000000.jpg,motion_blur,2,19.37782051954099,4,2,2,0.5,0.5,0.763002775744871
0e33c3bd-01573a4f.jpg,motion_blur,2,15.894480984552299,1,2,1,1.0,2.0,0.9300101557210562
0e36465c-8b9c425a.jpg,motion_blur,2,23.759409967131297,7,3,3,0.42857142857142855,0.42857142857142855,0.8203831542437711
0e4066b2-9b16405b.jpg,motion_blur,2,17.98741626147735,14,5,5,0.35714285714285715,0.35714285714285715,0.7811936495259315
0e40e862-f22a14f4.jpg,motion_blur,2,21.107230505863022,6,3,1,0.16666666666666666,0.5,0.691900242772015
0e460dd3-2cf2a7b9.jpg,motion_blur,2,21.777543888252453,4,3,3,0.75,0.75,0.8218002155084868
0e46d6a2-317f7ded.jpg,motion_blur,2,17.302212687359646,8,6,6,0.75,0.75,0.8985352470329252
0e46d6a2-d82d7613.jpg,motion_blur,2,16.135862731859458,3,3,2,0.6666666666666666,1.0,0.9302653546199524
0e4ad39c-a888eefa.jpg,motion_blur,2,17.034811542616808,4,1,1,0.25,0.25,0.95807150595883
0e5016e5-00000000.jpg,motion_blur,2,16.06301318602879,11,8,7,0.6363636363636364,0.7272727272727273,0.7960493688268017
0e507677-d37ecfe0.jpg,motion_blur,2,25.914806924534872,3,1,1,0.3333333333333333,0.3333333333333333,0.8125297383029342
0e526010-34c35870.jpg,motion_blur,2,23.177249708916694,1,0,0,0.0,0.0,
0e5b6c2c-d34a3ec8.jpg,motion_blur,2,16.784103074315475,16,4,4,0.25,0.25,0.7777829797489519
0e5fc339-929b1def.jpg,motion_blur,2,12.889511943863871,1,1,1,1.0,1.0,0.687866944741408
0e6538be-925bab70.jpg,motion_blur,2,17.382294509234676,8,6,5,0.625,0.75,0.9229023594720583
0e6ba7c4-6562f924.jpg,motion_blur,2,22.38303232080223,1,0,0,0.0,0.0,
0e6cf5cb-8e4fe4ba.jpg,motion_blur,2,17.5045473232656,4,1,1,0.25,0.25,0.8813391291085183
0e711991-1e7ba083.jpg,motion_blur,2,18.236004046666853,7,2,1,0.14285714285714285,0.2857142857142857,0.9543616406701328
0e758b80-e99d0000.jpg,motion_blur,2,19.740399606837933,9,5,5,0.5555555555555556,0.5555555555555556,0.8926761164390278
0e758b80-e99d0001.jpg,motion_blur,2,18.975629903266537,7,4,4,0.5714285714285714,0.5714285714285714,0.9424483775866367
0e764680-656be9ac.jpg,motion_blur,2,12.785089397743901,2,0,0,0.0,0.0,
0e76aa4d-8b4b4a9f.jpg,motion_blur,2,23.60188526927757,1,0,0,0.0,0.0,
0e82aef9-00000000.jpg,motion_blur,2,15.815767353717527,4,1,1,0.25,0.25,0.8905843684412001
0e86ba7a-399d9901.jpg,motion_blur,2,16.969782670386127,6,1,1,0.16666666666666666,0.16666666666666666,0.9522556390977444
0e888c35-00000000.jpg,motion_blur,2,22.116067912615613,11,5,5,0.45454545454545453,0.45454545454545453,0.7827369074191048
0e888d6a-85910f38.jpg,motion_blur,2,17.10068724734278,5,3,2,0.4,0.6,0.8971876124192637
0e8c2d15-27cabc30.jpg,motion_blur,2,17.154645157445454,7,5,5,0.7142857142857143,0.7142857142857143,0.8571400695983398
0e8c47b3-00000000.jpg,motion_blur,2,18.26308075044282,2,2,1,0.5,1.0,0.7012856062515755
0e8e5273-5fd9ed6c.jpg,motion_blur,2,19.494966446335475,12,3,3,0.25,0.25,0.858824912399888
0e8fcc27-1ff1764e.jpg,motion_blur,2,18.529238239237745,5,1,1,0.2,0.2,0.65330006023578
0e9166d9-0e0cd95b.jpg,motion_blur,2,16.307796377525744,14,3,3,0.21428571428571427,0.21428571428571427,0.8226211228345607
0e946d23-8a9b41b7.jpg,motion_blur,2,18.418583475939688,10,3,3,0.3,0.3,0.6960572113693161
0e9bf060-4319b186.jpg,motion_blur,2,24.506251694653965,5,4,3,0.6,0.8,0.8489568371345394
0e9e8f3e-55cd30d7.jpg,motion_blur,2,19.507538139221133,10,3,2,0.2,0.3,0.7750541555373825
0ea18604-68919f0c.jpg,motion_blur,2,16.321658118425823,9,5,5,0.5555555555555556,0.5555555555555556,0.9355820274001723
0ea18604-eec933af.jpg,motion_blur,2,15.576881972776926,10,7,6,0.6,0.7,0.8645791252060321
0ea767e0-ae006e7f.jpg,motion_blur,2,21.237048428843885,10,4,3,0.3,0.4,0.9138229598670803
0ea7f502-16d9fb4e.jpg,motion_blur,2,21.645946438689524,3,2,2,0.6666666666666666,0.6666666666666666,0.8788032907565897
0ebcc3f8-820d55a0.jpg,motion_blur,2,28.392823717752528,9,3,3,0.3333333333333333,0.3333333333333333,0.9214174297757651
0ec4e1d8-36ec61fc.jpg,motion_blur,2,14.148084751348042,11,3,3,0.2727272727272727,0.2727272727272727,0.8315435185678569
0ec9c6cf-00000000.jpg,motion_blur,2,19.90018290174664,12,5,5,0.4166666666666667,0.4166666666666667,0.8656327713661225
0ed0d326-f3689a47.jpg,motion_blur,2,18.528792682209662,8,2,2,0.25,0.25,0.928107623406023
0ed4beee-00000000.jpg,motion_blur,2,25.58750648123741,6,4,4,0.6666666666666666,0.6666666666666666,0.8818169761331102
0ed7ba52-0276f1f9.jpg,motion_blur,2,17.97112438933878,7,5,5,0.7142857142857143,0.7142857142857143,0.804686540479096
0edc5faa-fd89fc10.jpg,motion_blur,2,20.10727940010615,11,5,5,0.45454545454545453,0.45454545454545453,0.8905024353597668
0edee2c1-e740d94c.jpg,motion_blur,2,16.82822720453713,10,0,0,0.0,0.0,
0ee642f9-22c03b1a.jpg,motion_blur,2,11.404892071009824,2,1,1,0.5,0.5,0.5858467316042718
0efe0129-c499802e.jpg,motion_blur,2,17.07922064808933,3,2,2,0.6666666666666666,0.6666666666666666,0.9059292728219592
0f00789b-d70124c2.jpg,motion_blur,2,18.181468542875056,6,6,5,0.8333333333333334,1.0,0.724826365234996
0f01b85e-4ac91fc2.jpg,motion_blur,2,19.549195571436982,6,4,4,0.6666666666666666,0.6666666666666666,0.8226399553008797
0f026efa-37f39d4a.jpg,motion_blur,2,15.580721559286829,7,3,3,0.42857142857142855,0.42857142857142855,0.8738184913770765
0f04d966-26bc7c82.jpg,motion_blur,2,19.759710337834704,7,3,1,0.14285714285714285,0.42857142857142855,0.9483120014449956
0f06d2de-7b9b4397.jpg,motion_blur,2,16.01678397971613,11,5,4,0.36363636363636365,0.45454545454545453,0.907777456021502
0f0f2997-57c7f360.jpg,motion_blur,2,16.449356742373375,11,0,0,0.0,0.0,
0f11e283-a34ec892.jpg,motion_blur,2,16.41060244137288,5,4,2,0.4,0.8,0.9007993220704285
0f1359f1-203c30d4.jpg,motion_blur,2,16.940563500558703,6,0,0,0.0,0.0,
0f145ef9-2fb016d0.jpg,motion_blur,2,18.6309433390359,8,3,3,0.375,0.375,0.8962105274745763
0f172b7f-24d20000.jpg,motion_blur,2,19.09770292771219,7,1,1,0.14285714285714285,0.14285714285714285,0.9806629834254144
0f172b7f-24d20001.jpg,motion_blur,2,23.96489507751019,8,6,6,0.75,0.75,0.8028445840888107
0f172b7f-71040000.jpg,motion_blur,2,18.025224579042153,1,1,1,1.0,1.0,0.7482185273159145
0f172b7f-71040001.jpg,motion_blur,2,17.275459609875647,10,3,3,0.3,0.3,0.7548447872070899
0f19617d-b4f92e8f.jpg,motion_blur,2,16.47009537945793,9,4,3,0.3333333333333333,0.4444444444444444,0.8218632544175822
0f1a2d28-63e10000.jpg,motion_blur,2,15.155824894619546,6,2,2,0.3333333333333333,0.3333333333333333,0.9175886235765183
0f1a2d28-bfa30000.jpg,motion_blur,2,15.92453951605507,9,4,4,0.4444444444444444,0.4444444444444444,0.8151398021867811
0f1a2d28-bfa30001.jpg,motion_blur,2,16.310342987810664,7,3,3,0.42857142857142855,0.42857142857142855,0.8767352559040779
0f1c1335-f2117479.jpg,motion_blur,2,21.686554822920904,8,4,3,0.375,0.5,0.7756076787412877
0f20fbcb-5af70000.jpg,motion_blur,2,30.754324472362093,0,0,0,,,
0f20fbcb-5af70001.jpg,motion_blur,2,35.46729835865948,0,0,0,,,
0f2e6f9c-a281e34b.jpg,motion_blur,2,19.21896750497247,6,1,1,0.16666666666666666,0.16666666666666666,0.9554232804232804
0f31361a-7020f98e.jpg,motion_blur,2,23.24756232045837,4,4,3,0.75,1.0,0.8624341817462321
0f31361a-f207c44b.jpg,motion_blur,2,21.898341071678082,4,4,3,0.75,1.0,0.6573210124070652
0f3a30a8-00000000.jpg,motion_blur,2,23.13193613085735,14,6,4,0.2857142857142857,0.42857142857142855,0.8715078345478383
0f3b5959-891de44a.jpg,motion_blur,2,14.67961442630748,0,0,0,,,
0f40ce99-8124c30e.jpg,motion_blur,2,24.76070928522917,8,2,2,0.25,0.25,0.9534808241452346
0f442be6-6b658bbe.jpg,motion_blur,2,16.009315607441373,1,1,1,1.0,1.0,0.8325106943073379
0f4e8f1e-6ba53d52.jpg,motion_blur,2,21.523685249101266,10,4,3,0.3,0.4,0.8234381997336787
0f55b994-5afbf176.jpg,motion_blur,2,14.987268708414899,0,0,0,,,
0f599715-11b8833d.jpg,motion_blur,2,21.53733808588925,1,0,0,0.0,0.0,
0f5f84ef-5d520000.jpg,motion_blur,2,18.95404690424442,5,4,3,0.6,0.8,0.904870654572585
0f5f84ef-5d520001.jpg,motion_blur,2,18.544533242379377,2,1,1,0.5,0.5,0.963493256338251
0f67195e-35f09df1.jpg,motion_blur,2,20.50269054519781,6,2,2,0.3333333333333333,0.3333333333333333,0.7012115070203805
0f70e154-bed7cd92.jpg,motion_blur,2,16.39533043554507,8,6,5,0.625,0.75,0.8122506223872898
0f773c7f-00000000.jpg,motion_blur,2,17.507343223881577,4,2,2,0.5,0.5,0.9287116017262307
0f80ec3e-7bb4e2f3.jpg,motion_blur,2,15.831738184929602,6,3,3,0.5,0.5,0.9004183747290352
0f89108b-3ab59119.jpg,motion_blur,2,24.630438644090514,4,1,1,0.25,0.25,0.9567222047574138
0f8cb657-8ad774d0.jpg,motion_blur,2,21.525248059514976,7,4,3,0.42857142857142855,0.5714285714285714,0.8105478386816044
0f8fd55d-a77de0d3.jpg,motion_blur,2,18.49621540786391,4,1,1,0.25,0.25,0.8416340940612785
0f959aac-24823e01.jpg,motion_blur,2,20.160198043411345,5,2,2,0.4,0.4,0.8733547467088265
0f9ab080-cdb5b048.jpg,motion_blur,2,15.124294502105592,1,0,0,0.0,0.0,
0f9fbe4b-081bb395.jpg,motion_blur,2,21.32443731111617,3,1,1,0.3333333333333333,0.3333333333333333,0.7772717414877467
0fa41d9d-0f21770c.jpg,motion_blur,2,26.284136056085483,6,3,2,0.3333333333333333,0.5,0.8290409659277056
0fa741ce-76dbb843.jpg,motion_blur,2,15.913118221119095,4,2,2,0.5,0.5,0.8946772233370426
0fa741ce-9b6dde95.jpg,motion_blur,2,16.710089119882575,6,4,4,0.6666666666666666,0.6666666666666666,0.91150851655002
0fa91e8c-e1e98e63.jpg,motion_blur,2,20.111554987637966,4,3,3,0.75,0.75,0.9539745321219315
0fabbd93-2184c8fb.jpg,motion_blur,2,19.024188125788285,9,5,5,0.5555555555555556,0.5555555555555556,0.883254023196183
0face0a1-5b28a752.jpg,motion_blur,2,18.221141625282527,7,2,1,0.14285714285714285,0.2857142857142857,0.9297963800904977
0fae1a88-00ee28ed.jpg,motion_blur,2,19.020603618683253,8,2,2,0.25,0.25,0.800115833330514
0fbf178c-8d2aa7d8.jpg,motion_blur,2,15.095354039820062,6,2,2,0.3333333333333333,0.3333333333333333,0.9274068051084392
0fc07ccd-14991933.jpg,motion_blur,2,22.809375143278427,7,2,2,0.2857142857142857,0.2857142857142857,0.8953326681410111
0fc0b0cc-75d5e23d.jpg,motion_blur,2,21.32275888351316,5,1,1,0.2,0.2,0.8032288109282831
0fc24bdf-0a2e9836.jpg,motion_blur,2,18.914149840241066,4,1,1,0.25,0.25,0.9549018068437994
0fd189de-150829cc.jpg,motion_blur,2,18.868637950599087,5,1,1,0.2,0.2,0.9523168537024302
0fd4b88c-55926d64.jpg,motion_blur,2,18.82554963425489,2,2,2,1.0,1.0,0.8729489409718141
0fd50fa7-f14c78b9.jpg,motion_blur,2,17.768264680046887,7,6,5,0.7142857142857143,0.8571428571428571,0.9006235573016912
0fd5c032-3f1d4196.jpg,motion_blur,2,22.26331505673473,13,7,6,0.46153846153846156,0.5384615384615384,0.8626367917263904
0fe7b9f6-0335655c.jpg,motion_blur,2,13.043636373214431,3,1,1,0.3333333333333333,0.3333333333333333,0.641305558649883
0fe831f2-d3180400.jpg,motion_blur,2,12.996170174831907,10,2,1,0.1,0.2,0.667625
0fe9b1fe-fce3e681.jpg,motion_blur,2,22.060579643166772,4,3,3,0.75,0.75,0.8519892418278546
0fee1f42-a259393c.jpg,motion_blur,2,17.945452991218012,5,2,2,0.4,0.4,0.9801832719008536
0ff38b93-5f47e38f.jpg,motion_blur,2,20.8754870066857,6,3,2,0.3333333333333333,0.5,0.9311654031551375
0ff690fc-7122d807.jpg,motion_blur,2,15.978928235537937,6,3,2,0.3333333333333333,0.5,0.8737612398682877
0ff6a13c-52abc606.jpg,motion_blur,2,20.037156071571957,9,2,2,0.2222222222222222,0.2222222222222222,0.8479664163361742
0ff834c6-eeda5d39.jpg,motion_blur,2,16.238559179150926,9,5,4,0.4444444444444444,0.5555555555555556,0.8262939951120656
0ffa214f-6eda13d5.jpg,motion_blur,2,23.52421477408558,9,4,3,0.3333333333333333,0.4444444444444444,0.8209873080311544
0ffb84f8-30d3bfd7.jpg,motion_blur,2,16.987037853262546,9,3,2,0.2222222222222222,0.3333333333333333,0.8293521276510731
0fffedae-3981da6d.jpg,motion_blur,2,17.744012010787074,5,3,2,0.4,0.6,0.8796049726389061
1a0b97c6-83f64f01.jpg,motion_blur,2,20.559524180636725,11,5,4,0.36363636363636365,0.45454545454545453,0.9015199552110711
1a0e583b-2203c539.jpg,motion_blur,2,15.240872240992289,1,2,1,1.0,2.0,0.9587324747827191
1a2a7bec-5c26b74d.jpg,motion_blur,2,17.86064924773014,12,3,3,0.25,0.25,0.8197726825341057
1a2d0980-9f026712.jpg,motion_blur,2,16.299604589501342,9,3,3,0.3333333333333333,0.3333333333333333,0.9262115383552598
1a2f2112-f566a272.jpg,motion_blur,2,27.1671685470387,3,0,0,0.0,0.0,
1a2f950b-6289c313.jpg,motion_blur,2,19.37928680834213,4,5,3,0.75,1.25,0.9157489122524755
1a3a8552-293f6a45.jpg,motion_blur,2,15.067684981792853,9,4,4,0.4444444444444444,0.4444444444444444,0.8797398610826488
1a3b76e0-1eafc790.jpg,motion_blur,2,22.724960870997855,8,1,1,0.125,0.125,0.8412770226409898
001b428f-059bac33.jpg,low_light,1,10.443591187924985,8,7,7,0.875,0.875,0.9393874399410115
001c2a14-c7138401.jpg,low_light,1,9.068801818926733,3,4,3,1.0,1.3333333333333333,0.9518700092048987
01a4933a-252e566a.jpg,low_light,1,8.818106820135293,1,1,1,1.0,1.0,0.9705882352941176
01a5b28a-c8fc55cc.jpg,low_light,1,9.987507566891047,2,2,2,1.0,1.0,0.9706709219983556
01ab0f6d-a46b4820.jpg,low_light,1,9.302225810817319,9,8,8,0.8888888888888888,0.8888888888888888,0.9791301844364892
01ab0f6d-b74b83d1.jpg,low_light,1,8.610067402553543,6,6,6,1.0,1.0,0.9638272836706762
01abd21f-2a974488.jpg,low_light,1,9.021316637028322,10,9,9,0.9,0.9,0.9902936132391881
01b08b19-a9fc3dcd.jpg,low_light,1,10.661788820568528,12,12,11,0.9166666666666666,1.0,0.9437714370714999
01b29c03-4b348d76.jpg,low_light,1,10.404365459702182,4,3,3,0.75,0.75,0.9836804662111293
01b34172-f9ea5060.jpg,low_light,1,10.498981762243504,6,5,5,0.8333333333333334,0.8333333333333334,0.9554806217191862
01c21ca3-faca9871.jpg,low_light,1,10.615913799668737,6,6,6,1.0,1.0,0.9430085466967394
01c231b4-1ebf841a.jpg,low_light,1,9.896425681526235,10,9,9,0.9,0.9,0.9593070365731236
