image,class,ref_count,cand_count,matched_count,matched_recall,retention_ratio,mean_iou_matched
3740cd4f-ff1d423d.jpg,car,8,1,1,0.125,0.125,0.9114487409537743
3740cd4f-ff1d423d.jpg,truck,1,0,0,0.0,0.0,
3740cd4f-ff1d423d.jpg,all,9,1,1,0.1111111111111111,0.1111111111111111,0.9114487409537743
375abba2-9f2ed56c.jpg,car,17,10,9,0.5294117647058824,0.5882352941176471,0.7838724714919149
375abba2-9f2ed56c.jpg,truck,1,1,0,0.0,1.0,
375abba2-9f2ed56c.jpg,all,18,11,9,0.5,0.6111111111111112,0.7838724714919149
37723e55-31730cf5.jpg,car,9,3,2,0.2222222222222222,0.3333333333333333,0.780285352950181
37723e55-31730cf5.jpg,all,9,3,2,0.2222222222222222,0.3333333333333333,0.780285352950181
380a3f8e-ba4f0def.jpg,car,4,1,1,0.25,0.25,0.9520551026859994
380a3f8e-ba4f0def.jpg,all,4,1,1,0.25,0.25,0.9520551026859994
385b0f61-1aee12ef.jpg,car,25,8,8,0.32,0.32,0.9097021962504319
385b0f61-1aee12ef.jpg,truck,1,0,0,0.0,0.0,
385b0f61-1aee12ef.jpg,all,26,8,8,0.3076923076923077,0.3076923076923077,0.9097021962504319
3865fea7-b4fe472d.jpg,car,10,4,4,0.4,0.4,0.9017974222613178
3865fea7-b4fe472d.jpg,truck,1,0,0,0.0,0.0,
3865fea7-b4fe472d.jpg,all,11,4,4,0.36363636363636365,0.36363636363636365,0.9017974222613178
38e561dd-8ea8ae2d.jpg,car,5,4,4,0.8,0.8,0.817331071830985
38e561dd-8ea8ae2d.jpg,truck,1,0,0,0.0,0.0,
